frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1507.0,25.158597662771285,0.0009593935829033296,596:819,529:902,615:493:615:280:917:280:917:493,-0.6791333005063696,-0.04178814382896002:-0.8747743995557403:-0.0001388310426210038
1508.0,25.175292153589314,0.0009593935829033296,594:817,526:899,615:493:615:280:916:280:916:493,-0.6923344346730304,-0.04178814382896002:-0.8747743995557403:-0.0001388310426210038
1509.0,25.191986644407347,0.0009593935829033296,593:815,524:897,615:493:615:280:917:280:917:493,-0.6995172123364636,-0.04178814382896002:-0.8747743995557403:-0.0001388310426210038
1510.0,25.208681135225376,0.0009593935829033296,593:816,525:898,616:494:616:281:918:281:918:494,-0.6923344346730304,-0.04178814382896002:-1.0413716507010964:-0.0001388310426210038
1511.0,25.225375626043405,0.0009593935829033296,595:818,527:900,615:493:615:280:917:280:917:493,-0.6923344346730304,-0.04178814382896002:-1.1246702762737744:-0.0001388310426210038
1512.0,25.242070116861438,0.0009593935829033296,598:820,531:904,615:493:615:280:917:280:917:493,-0.6732874548750186,-0.0001388310426210038:-1.1663195890601135:-0.04178814382896002
1513.0,25.258764607679467,0.0009593935829033296,603:824,537:909,616:496:614:283:916:280:918:493,-0.6602281731061115,-0.0001388310426210038:-1.2912675274191305:-0.04178814382896002
1514.0,25.275459098497496,0.0009593935829033296,609:829,544:915,615:493:615:280:916:280:916:493,-0.6472116669030504,-0.04178814382896002:-1.3745661529918085:-0.04178814382896002
1515.0,25.292153589315525,0.0009593935829033296,616:836,555:923,616:494:616:281:917:281:917:494,-0.6114969742595617,-0.04178814382896002:-1.3745661529918085:-0.04178814382896002
1516.0,25.308848080133558,0.0009593935829033296,625:842,567:932,616:494:616:281:917:281:917:494,-0.5724598138180511,-0.04178814382896002:-1.4995140913508256:-0.04178814382896002
1517.0,25.325542570951587,0.0009593935829033296,635:849,582:941,616:496:614:283:916:280:917:494,-0.5226507727948388,-0.08343745661529904:-1.5411634041371647:-0.0001388310426210038
1518.0,25.342237061769616,0.0009593935829033296,648:857,598:951,616:496:614:283:916:280:917:494,-0.4888523543277479,-0.08343745661529904:-1.5411634041371647:-0.0001388310426210038
1519.0,25.358931552587645,0.0009593935829033296,661:864,616:961,616:496:614:283:916:280:918:494,-0.43436727665502806,-0.08343745661529904:-1.5411634041371647:-0.0001388310426210038
1520.0,25.375626043405678,0.0009593935829033296,676:871,635:967,616:496:614:283:916:280:917:494,-0.4036339253132656,-0.04178814382896002:-1.5411634041371647:-0.04178814382896002
1521.0,25.392320534223707,0.0009593935829033296,692:877,660:976,616:496:614:283:916:280:918:494,-0.3126322660794467,-0.04178814382896002:-1.4995140913508256:-0.04178814382896002
1522.0,25.409015025041736,0.0009593935829033296,710:883,684:986,615:493:615:280:916:280:916:493,-0.24726176418276047,-0.0001388310426210038:-1.4578647785644865:-0.04178814382896002
1523.0,25.42570951585977,0.0009593935829033296,728:887,707:994,616:496:614:283:916:280:917:494,-0.19379845306233687,-0.0001388310426210038:-1.4578647785644865:-0.04178814382896002
1524.0,25.442404006677798,0.0009593935829033296,752:893,733:999,616:496:615:282:915:280:917:494,-0.1773618105968949,-0.0001388310426210038:-1.4162154657781476:-0.04178814382896002
1525.0,25.459098497495827,0.0009593935829033296,772:896,762:1003,616:496:615:282:915:280:917:494,-0.09318726176887912,-0.0001388310426210038:-1.2496182146327914:-0.0001388310426210038
1526.0,25.475792988313856,0.0009593935829033296,794:897,792:1006,616:496:615:282:915:280:917:494,-0.018346565113120265,-0.0001388310426210038:-1.2079689018464526:-0.0001388310426210038
1527.0,25.49248747913189,0.0009593935829033296,816:897,818:1006,616:496:614:283:916:280:917:494,0.018346565113120265,-0.0001388310426210038:-1.2079689018464526:-0.0001388310426210038
1528.0,25.509181969949918,0.0009593935829033296,836:895,846:1004,616:496:614:283:916:280:917:494,0.09148701687150786,-0.0001388310426210038:-1.1246702762737744:-0.0001388310426210038
1529.0,25.525876460767947,0.0009593935829033296,857:892,874:1000,616:496:614:283:916:280:918:494,0.15612636584334216,-0.0001388310426210038:-1.0413716507010964:-0.0001388310426210038
1530.0,25.542570951585976,0.0009593935829033296,876:888,900:995,616:496:614:283:916:280:917:494,0.22064718266034367,-0.0001388310426210038:-0.9580730251284184:-0.0001388310426210038
1531.0,25.55926544240401,0.0009593935829033296,895:883,922:985,616:497:614:283:916:280:918:494,0.2587708919636976,0.04151048174371801:-0.8747743995557403:-0.0001388310426210038
1532.0,25.575959933222038,0.0009593935829033296,912:877,946:976,616:496:614:283:916:280:918:493,0.33081375034235044,0.04151048174371801:-0.7914757739830623:-0.0001388310426210038
1533.0,25.592654424040067,0.0009593935829033296,926:871,965:970,616:496:614:283:916:280:918:494,0.3752708228559573,-0.0001388310426210038:-0.7914757739830623:-0.0001388310426210038
1534.0,25.609348914858096,0.0009593935829033296,940:865,986:959,616:497:614:283:916:280:918:494,0.4551008085681946,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1535.0,25.62604340567613,0.0009593935829033296,953:857,1004:950,616:496:614:283:916:280:918:494,0.5016040541891205,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1536.0,25.642737896494157,0.0009593935829033296,963:852,1018:941,616:496:614:283:916:280:918:494,0.5535335025480596,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1537.0,25.659432387312187,0.0009593935829033296,973:845,1031:933,616:496:614:283:916:280:918:494,0.5827394942499722,0.04151048174371801:-0.7081771484103843:-0.0001388310426210038
1538.0,25.67612687813022,0.0009593935829033296,981:840,1041:926,616:496:614:283:916:280:918:493,0.6091634656607725,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1539.0,25.69282136894825,0.0009593935829033296,987:835,1050:920,616:497:614:283:916:280:918:494,0.6378300920834535,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1540.0,25.709515859766277,0.0009593935829033296,992:831,1056:915,616:496:614:283:916:280:918:494,0.6510767214444798,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1541.0,25.726210350584306,0.0009593935829033296,995:829,1060:912,616:496:614:283:916:280:918:494,0.6643709435882433,0.04151048174371801:-0.9164237123420794:-0.0001388310426210038
1542.0,25.74290484140234,0.0009593935829033296,997:827,1062:910,615:493:615:280:917:280:917:493,0.6643709435882433,0.04151048174371801:-0.9164237123420794:-0.0001388310426210038
1543.0,25.75959933222037,0.0009593935829033296,998:827,1063:910,616:494:616:281:918:281:918:494,0.6643709435882433,0.04151048174371801:-0.9580730251284184:-0.0001388310426210038
1544.0,25.776293823038397,0.0009593935829033296,997:828,1062:911,616:496:614:283:916:280:918:494,0.6643709435882433,-0.0001388310426210038:-1.0830209634874355:-0.0001388310426210038
1545.0,25.792988313856426,0.0009593935829033296,994:830,1059:914,616:496:614:283:916:280:918:494,0.6585658824237262,-0.0001388310426210038:-1.0830209634874355:-0.0001388310426210038
1546.0,25.80968280467446,0.0009593935829033296,990:833,1054:918,616:496:614:283:916:280:918:494,0.6453808058275815,-0.0001388310426210038:-1.1663195890601135:-0.0001388310426210038
1547.0,25.826377295492488,0.0009593935829033296,984:838,1046:924,616:497:614:283:916:280:918:494,0.6246354227716135,-0.0001388310426210038:-1.2496182146327914:-0.0001388310426210038
1548.0,25.843071786310517,0.0009593935829033296,976:843,1037:931,616:496:614:283:916:280:918:494,0.6061353309905011,-0.0001388310426210038:-1.3329168402054696:-0.0001388310426210038
1549.0,25.85976627712855,0.0009593935829033296,968:850,1026:938,616:496:615:282:916:280:918:494,0.5827394942499722,-0.0001388310426210038:-1.3745661529918085:-0.0001388310426210038
1550.0,25.87646076794658,0.0009593935829033296,957:856,1013:946,616:496:614:283:916:280:918:494,0.5565993180102227,-0.0001388310426210038:-1.4578647785644865:-0.04178814382896002
1551.0,25.893155258764608,0.0009593935829033296,945:863,997:955,616:496:615:282:916:280:918:494,0.5144513130590278,-0.0001388310426210038:-1.4995140913508256:-0.0001388310426210038
1552.0,25.909849749582637,0.0009593935829033296,932:869,979:965,616:495:615:282:916:280:918:493,0.45527960348851365,-0.0001388310426210038:-1.4995140913508256:-0.0001388310426210038
1553.0,25.92654424040067,0.0009593935829033296,917:875,961:974,616:495:615:282:916:280:918:493,0.4182243295792291,-0.0001388310426210038:-1.4995140913508256:-0.04178814382896002
1554.0,25.9432387312187,0.0009593935829033296,903:881,940:981,616:497:614:283:916:280:918:494,0.3543799191234378,-0.0001388310426210038:-1.4995140913508256:-0.04178814382896002
1555.0,25.959933222036728,0.0009593935829033296,887:886,917:989,616:496:614:283:916:280:918:494,0.2834212531480521,-0.0001388310426210038:-1.4995140913508256:-0.04178814382896002
1556.0,25.976627712854757,0.0009593935829033296,869:890,893:998,616:496:615:283:916:280:918:493,0.21866894587394195,-0.0001388310426210038:-1.4578647785644865:-0.04178814382896002
1557.0,25.99332220367279,0.0009593935829033296,849:894,867:1003,616:496:614:283:916:280:918:494,0.16366058327495644,0.04151048174371801:-1.4162154657781476:-0.04178814382896002
1558.0,26.01001669449082,0.0009593935829033296,830:896,841:1006,616:496:615:283:916:280:918:494,0.09966865249116202,0.04151048174371801:-1.3329168402054696:-0.04178814382896002
1559.0,26.026711185308848,0.0009593935829033296,810:897,814:1007,617:497:615:283:915:280:918:494,0.036347621019020664,0.04151048174371801:-1.2496182146327914:-0.04178814382896002
1560.0,26.043405676126877,0.0009593935829033296,790:897,788:1007,617:497:615:283:916:280:918:494,-0.01817981507297828,-0.0001388310426210038:-1.1663195890601135:-0.04178814382896002
1561.0,26.06010016694491,0.0009593935829033296,769:896,760:1005,616:496:615:283:916:280:917:494,-0.08238193059169066,-0.0001388310426210038:-1.0830209634874355:-0.04178814382896002
1562.0,26.07679465776294,0.0009593935829033296,750:893,734:1001,617:496:615:283:916:280:918:493,-0.1470783553884025,-0.0001388310426210038:-0.9997223379147574:-0.0001388310426210038
1563.0,26.093489148580968,0.0009593935829033296,730:889,708:996,616:496:615:283:916:280:918:493,-0.20278150417940963,-0.0001388310426210038:-0.9997223379147574:-0.0001388310426210038
1564.0,26.110183639399,0.0009593935829033296,709:883,685:989,616:495:615:282:915:280:917:493,-0.22266094063636496,-0.0001388310426210038:-0.9580730251284184:-0.0001388310426210038
1565.0,26.12687813021703,0.0009593935829033296,692:878,663:979,616:496:614:283:916:280:918:494,-0.2796068478030448,-0.0001388310426210038:-0.9580730251284184:-0.0001388310426210038
1566.0,26.14357262103506,0.0009593935829033296,678:872,640:970,616:496:614:283:916:280:918:494,-0.3699060674565577,-0.0001388310426210038:-0.8747743995557403:-0.0001388310426210038
1567.0,26.160267111853088,0.0009593935829033296,665:866,620:962,616:496:614:283:916:280:918:493,-0.43833655985795783,-0.04178814382896002:-0.8331250867694013:-0.0001388310426210038
1568.0,26.17696160267112,0.0009593935829033296,652:859,606:956,616:496:615:283:916:280:918:494,-0.44281728896458905,-0.04178814382896002:-0.7914757739830623:-0.0001388310426210038
1569.0,26.19365609348915,0.0009593935829033296,641:853,591:948,616:496:614:283:916:280:918:494,-0.4844779290370232,-0.04178814382896002:-0.7914757739830623:-0.0001388310426210038
1570.0,26.21035058430718,0.0009593935829033296,632:847,579:939,616:496:615:283:916:280:918:494,-0.5226507727948388,-0.04178814382896002:-0.7914757739830623:-0.0001388310426210038
1571.0,26.227045075125208,0.0009593935829033296,625:841,568:932,616:496:615:283:916:280:918:494,-0.559586481854093,-0.04178814382896002:-0.7914757739830623:-0.0001388310426210038
1572.0,26.24373956594324,0.0009593935829033296,619:837,559:926,616:497:615:283:916:280:918:494,-0.5931705161963725,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1573.0,26.26043405676127,0.0009593935829033296,614:833,552:921,616:496:614:283:916:280:918:494,-0.6137700950165683,-0.04178814382896002:-0.8331250867694013:-0.0001388310426210038
1574.0,26.2771285475793,0.0009593935829033296,610:831,547:917,616:496:614:283:916:280:918:494,-0.6322445486102357,-0.04178814382896002:-0.9164237123420794:-0.0001388310426210038
1575.0,26.29382303839733,0.0009593935829033296,608:829,544:915,616:496:614:283:916:280:918:494,-0.6397697828266257,-0.04178814382896002:-0.9580730251284184:-0.0001388310426210038
1576.0,26.31051752921536,0.0009593935829033296,607:829,543:914,616:496:614:283:916:280:918:494,-0.6453808058275815,-0.04178814382896002:-1.0413716507010964:-0.0001388310426210038
1577.0,26.32721202003339,0.0009593935829033296,608:829,544:915,616:496:614:283:916:280:918:494,-0.6397697828266257,-0.08343745661529904:-1.1246702762737744:0.04151048174371801
1578.0,26.34390651085142,0.0009593935829033296,609:830,546:917,616:496:614:283:916:280:917:494,-0.6267429012110469,-0.08343745661529904:-1.1246702762737744:-0.0001388310426210038
1579.0,26.36060100166945,0.0009593935829033296,613:833,551:920,616:496:614:283:916:280:918:494,-0.6191613471304624,-0.0001388310426210038:-1.2079689018464526:-0.04178814382896002
1580.0,26.37729549248748,0.0009593935829033296,618:837,557:925,616:496:614:283:916:280:918:494,-0.6061353309905011,-0.0001388310426210038:-1.2079689018464526:-0.04178814382896002
1581.0,26.39398998330551,0.0009593935829033296,624:841,566:931,616:496:614:283:916:280:918:494,-0.5724598138180511,-0.0001388310426210038:-1.2079689018464526:-0.04178814382896002
1582.0,26.41068447412354,0.0009593935829033296,631:846,576:938,616:496:614:283:916:280:917:494,-0.5388195016359154,0.04151048174371801:-1.3329168402054696:-0.08343745661529904
1583.0,26.42737896494157,0.0009593935829033296,640:852,588:945,616:496:614:283:916:280:918:494,-0.5098332286596837,-0.0001388310426210038:-1.3745661529918085:-0.04178814382896002
1584.0,26.4440734557596,0.0009593935829033296,651:858,602:953,616:496:614:283:916:280:918:494,-0.47619925107037375,-0.0001388310426210038:-1.3745661529918085:-0.04178814382896002
1585.0,26.46076794657763,0.0009593935829033296,663:865,615:960,616:496:614:283:916:280:918:494,-0.467849264947678,-0.0001388310426210038:-1.4578647785644865:-0.04178814382896002
1586.0,26.47746243739566,0.0009593935829033296,675:871,632:966,616:496:614:283:916:280:918:494,-0.4250401928726552,-0.04178814382896002:-1.4578647785644865:-0.0001388310426210038
1587.0,26.49415692821369,0.0009593935829033296,689:877,654:974,616:496:614:283:916:280:918:494,-0.34628550745937803,-0.04178814382896002:-1.4578647785644865:-0.0001388310426210038
1588.0,26.51085141903172,0.0009593935829033296,705:882,676:986,616:496:614:283:916:280:918:494,-0.271938421654496,-0.08343745661529904:-1.4162154657781476:-0.0001388310426210038
1589.0,26.52754590984975,0.0009593935829033296,724:888,698:993,616:496:614:283:916:280:918:494,-0.24273651441777036,-0.08343745661529904:-1.4162154657781476:-0.0001388310426210038
1590.0,26.544240400667782,0.0009593935829033296,743:892,722:998,616:496:614:283:916:280:918:494,-0.1955806798098265,-0.0001388310426210038:-1.3329168402054696:-0.04178814382896002
1591.0,26.56093489148581,0.0009593935829033296,762:895,747:1003,616:496:614:283:916:280:918:494,-0.13800602365751946,-0.0001388310426210038:-1.3329168402054696:-0.04178814382896002
1592.0,26.57762938230384,0.0009593935829033296,781:897,773:1006,616:496:614:283:916:280:918:494,-0.07326313373923946,-0.0001388310426210038:-1.3329168402054696:-0.04178814382896002
1593.0,26.59432387312187,0.0009593935829033296,801:898,799:1007,616:496:614:283:916:280:918:494,-0.018346565113120265,-0.0001388310426210038:-1.2079689018464526:-0.0001388310426210038
1594.0,26.611018363939902,0.0009593935829033296,820:897,824:1006,616:496:614:283:916:280:918:494,0.036680787756651845,-0.0001388310426210038:-1.1246702762737744:-0.0001388310426210038
1595.0,26.62771285475793,0.0009593935829033296,839:895,850:1003,616:496:614:283:916:280:918:494,0.10150183100595321,-0.0001388310426210038:-1.0413716507010964:-0.0001388310426210038
1596.0,26.64440734557596,0.0009593935829033296,858:892,874:1001,616:496:614:283:916:280:918:494,0.14574812670843734,-0.0001388310426210038:-0.9580730251284184:-0.0001388310426210038
1597.0,26.66110183639399,0.0009593935829033296,875:889,899:996,616:496:614:283:916:280:918:494,0.22064718266034367,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1598.0,26.67779632721202,0.0009593935829033296,891:885,918:987,616:496:614:283:916:280:918:494,0.2587708919636976,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1599.0,26.69449081803005,0.0009593935829033296,906:880,940:980,616:496:614:283:916:280:918:494,0.32773850678055544,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1600.0,26.71118530884808,0.0009593935829033296,919:875,958:974,616:496:614:283:916:280:918:494,0.3752708228559573,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1601.0,26.72787979966611,0.0009593935829033296,931:870,975:966,616:496:614:283:916:280:918:494,0.4297622790966885,0.04151048174371801:-0.7914757739830623:-0.0001388310426210038
1602.0,26.74457429048414,0.0009593935829033296,943:864,992:957,616:496:614:283:916:280:918:494,0.4849209950248673,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1603.0,26.76126878130217,0.0009593935829033296,953:858,1005:950,616:496:614:283:916:280:918:494,0.5144513130590278,0.04151048174371801:-0.7498264611967232:-0.0001388310426210038
1604.0,26.7779632721202,0.0009593935829033296,961:853,1016:944,616:496:614:283:916:280:918:494,0.5436452955332054,0.04151048174371801:-0.7914757739830623:-0.0001388310426210038
1605.0,26.794657762938233,0.0009593935829033296,968:848,1025:938,616:496:614:283:916:280:918:494,0.5645693936681,0.04151048174371801:-0.7914757739830623:-0.0001388310426210038
1606.0,26.81135225375626,0.0009593935829033296,973:846,1032:933,616:497:614:283:915:280:918:494,0.595918005516301,0.04151048174371801:-0.7914757739830623:-0.0001388310426210038
1607.0,26.82804674457429,0.0009593935829033296,978:842,1038:929,616:497:614:283:915:280:918:494,0.6037493333974364,0.04151048174371801:-0.7914757739830623:-0.0001388310426210038
1608.0,26.84474123539232,0.0009593935829033296,980:840,1041:927,616:496:614:283:916:280:918:494,0.6114969742595617,0.04151048174371801:-0.8747743995557403:-0.0001388310426210038
1609.0,26.861435726210352,0.0009593935829033296,981:840,1043:925,616:497:614:283:915:280:918:494,0.6301939095445498,0.04151048174371801:-0.9580730251284184:-0.0001388310426210038
1610.0,26.87813021702838,0.0009593935829033296,981:840,1043:926,616:496:614:283:916:280:918:494,0.6246354227716135,0.04151048174371801:-0.9997223379147574:-0.0001388310426210038
1611.0,26.89482470784641,0.0009593935829033296,980:841,1041:927,616:496:614:283:916:280:918:494,0.6169418905475355,0.04151048174371801:-0.9997223379147574:-0.0001388310426210038
1612.0,26.91151919866444,0.0009593935829033296,978:843,1036:930,616:496:614:283:916:280:918:494,0.5880026035475675,-0.0001388310426210038:-1.1246702762737744:-0.0001388310426210038
1613.0,26.928213689482472,0.0009593935829033296,973:846,1030:935,616:496:614:283:916:280:918:494,0.569631966990406,-0.0001388310426210038:-1.2079689018464526:-0.0001388310426210038
1614.0,26.9449081803005,0.0009593935829033296,967:850,1023:939,616:496:615:283:916:280:918:494,0.5616234996724975,-0.0001388310426210038:-1.2496182146327914:-0.0001388310426210038
1615.0,26.96160267111853,0.0009593935829033296,959:855,1014:945,617:496:615:283:916:280:918:494,0.5485494024505281,-0.0001388310426210038:-1.3329168402054696:-0.0001388310426210038
1616.0,26.978297161936563,0.0009593935829033296,950:860,1003:952,616:496:614:283:916:280:918:494,0.5226507727948388,-0.0001388310426210038:-1.3329168402054696:-0.0001388310426210038
1617.0,26.994991652754592,0.0009593935829033296,939:865,988:959,616:496:614:283:916:280:918:494,0.4805236438477275,-0.0001388310426210038:-1.3329168402054696:-0.0001388310426210038
1618.0,27.01168614357262,0.0009593935829033296,928:871,973:967,616:496:614:283:916:280:918:494,0.43833655985795783,-0.0001388310426210038:-1.4162154657781476:-0.04178814382896002
1619.0,27.02838063439065,0.0009593935829033296,914:877,956:974,616:496:614:283:916:280:918:494,0.4086184771071488,-0.0001388310426210038:-1.4162154657781476:-0.04178814382896002
1620.0,27.045075125208683,0.0009593935829033296,902:882,938:981,616:496:615:282:915:280:917:494,0.348771003583907,-0.0001388310426210038:-1.4162154657781476:-0.04178814382896002
1621.0,27.061769616026712,0.0009593935829033296,887:886,915:988,616:496:615:282:916:280:918:494,0.26791042242333973,-0.0001388310426210038:-1.4162154657781476:-0.04178814382896002
1622.0,27.07846410684474,0.0009593935829033296,872:890,896:997,616:497:614:283:915:280:918:494,0.22064718266034367,0.04151048174371801:-1.3745661529918085:-0.04178814382896002
1623.0,27.09515859766277,0.0009593935829033296,854:893,874:1001,616:496:615:282:915:280:917:494,0.18311081726248413,0.04151048174371801:-1.3329168402054696:-0.04178814382896002
1624.0,27.111853088480803,0.0009593935829033296,836:896,849:1005,616:497:614:283:915:280:918:494,0.11870533714317706,0.04151048174371801:-1.3329168402054696:-0.04178814382896002
1625.0,27.128547579298832,0.0009593935829033296,818:897,825:1005,616:496:615:282:915:280:917:494,0.06472428141559204,0.04151048174371801:-1.3329168402054696:-0.04178814382896002
1626.0,27.14524207011686,0.0009593935829033296,800:898,802:1007,616:496:615:282:915:280:917:494,0.018346565113120265,-0.0001388310426210038:-1.2079689018464526:-0.0001388310426210038
1627.0,27.16193656093489,0.0009593935829033296,782:897,776:1006,616:496:615:282:915:280:917:494,-0.05499037520814843,-0.0001388310426210038:-1.1246702762737744:-0.0001388310426210038
1628.0,27.178631051752923,0.0009593935829033296,763:895,752:1004,616:496:615:282:915:280:917:494,-0.10057691745484798,-0.0001388310426210038:-1.1246702762737744:-0.0001388310426210038
1629.0,27.195325542570952,0.0009593935829033296,746:892,728:1000,616:496:615:282:915:280:917:494,-0.16514867741462683,-0.0001388310426210038:-1.0830209634874355:-0.0001388310426210038
1630.0,27.21202003338898,0.0009593935829033296,728:889,706:995,616:495:616:282:917:282:917:495,-0.20464180982977792,-0.0001388310426210038:-0.9997223379147574:-0.0001388310426210038
1631.0,27.228714524207014,0.0009593935829033296,709:883,685:989,616:496:614:283:916:280:917:494,-0.22266094063636496,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1632.0,27.245409015025043,0.0009593935829033296,694:879,665:979,616:496:614:283:916:280:917:494,-0.2822574219814911,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1633.0,27.262103505843072,0.0009593935829033296,681:874,644:971,616:496:615:282:915:280:917:494,-0.3644075891452026,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1634.0,27.2787979966611,0.0009593935829033296,669:868,626:964,616:496:615:282:915:280:917:494,-0.4211200743810219,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1635.0,27.295492487479134,0.0009593935829033296,659:863,613:960,616:496:615:282:915:280:917:494,-0.44281728896458905,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1636.0,27.312186978297163,0.0009593935829033296,649:858,602:954,616:496:615:282:915:280:917:494,-0.45527960348851365,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1637.0,27.328881469115192,0.0009593935829033296,641:853,590:948,616:496:615:282:915:280:917:494,-0.4926850881734512,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1638.0,27.34557595993322,0.0009593935829033296,634:849,581:942,615:494:615:280:916:280:916:494,-0.5179873662135748,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1639.0,27.362270450751254,0.0009593935829033296,629:846,574:937,616:496:615:282:915:280:917:494,-0.5436452955332054,-0.0001388310426210038:-0.8331250867694013:-0.0001388310426210038
1640.0,27.378964941569283,0.0009593935829033296,626:844,568:934,616:496:615:282:915:280:917:494,-0.5724598138180511,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
1641.0,27.395659432387312,0.0009593935829033296,623:842,565:931,616:496:615:282:915:280:917:494,-0.5775591190120142,-0.0001388310426210038:-0.9580730251284184:-0.0001388310426210038
1642.0,27.412353923205345,0.0009593935829033296,622:841,563:930,616:496:615:282:915:280:917:494,-0.5854052067912671,-0.04178814382896002:-0.9997223379147574:-0.0001388310426210038
1643.0,27.429048414023374,0.0009593935829033296,622:840,563:930,616:496:614:283:916:280:918:494,-0.5802707988595315,-0.04178814382896002:-0.9997223379147574:-0.0001388310426210038
1644.0,27.445742904841403,0.0009593935829033296,623:841,565:931,616:497:614:283:915:280:918:494,-0.5724598138180511,-0.04178814382896002:-0.9997223379147574:-0.0001388310426210038
1645.0,27.462437395659432,0.0009593935829033296,625:843,568:934,616:496:615:282:915:280:917:494,-0.559586481854093,-0.04178814382896002:-1.1246702762737744:-0.0001388310426210038
1646.0,27.479131886477465,0.0009593935829033296,629:846,574:938,616:496:615:282:915:280:917:494,-0.5388195016359154,-0.04178814382896002:-1.2079689018464526:-0.0001388310426210038
1647.0,27.495826377295494,0.0009593935829033296,635:850,581:943,616:496:615:282:915:280:917:494,-0.5260664189967634,-0.0001388310426210038:-1.2496182146327914:-0.04178814382896002
1648.0,27.512520868113523,0.0009593935829033296,642:854,589:948,616:495:616:281:917:281:917:495,-0.5133990510833194,-0.0001388310426210038:-1.2912675274191305:-0.04178814382896002
1649.0,27.529215358931552,0.0009593935829033296,649:859,600:955,616:495:616:282:917:282:917:495,-0.47194617368547553,-0.0001388310426210038:-1.2912675274191305:-0.04178814382896002
1650.0,27.545909849749584,0.0009593935829033296,659:864,612:961,616:496:615:282:915:280:917:494,-0.4512001191319451,-0.0001388310426210038:-1.3329168402054696:-0.0001388310426210038
1651.0,27.562604340567614,0.0009593935829033296,669:869,624:965,616:496:615:282:915:280:917:494,-0.43833655985795783,-0.04178814382896002:-1.3745661529918085:-0.0001388310426210038
1652.0,27.579298831385643,0.0009593935829033296,681:874,640:971,616:496:615:282:915:280:917:494,-0.39990429646811904,-0.04178814382896002:-1.3745661529918085:-0.0001388310426210038
1653.0,27.59599332220367,0.0009593935829033296,694:879,661:979,616:496:615:282:915:280:917:494,-0.31874756042064445,-0.04178814382896002:-1.3745661529918085:-0.0001388310426210038
1654.0,27.612687813021704,0.0009593935829033296,711:885,680:987,616:495:616:281:917:281:917:495,-0.29505066939137653,-0.04178814382896002:-1.3745661529918085:-0.0001388310426210038
1655.0,27.629382303839733,0.0009593935829033296,726:888,698:994,616:497:614:284:915:280:918:494,-0.25825221981103874,-0.0001388310426210038:-1.3329168402054696:-0.0001388310426210038
1656.0,27.646076794657763,0.0009593935829033296,742:892,720:1000,616:496:615:282:915:280:917:494,-0.20095426368809702,-0.0001388310426210038:-1.3329168402054696:-0.04178814382896002
1657.0,27.662771285475795,0.0009593935829033296,759:895,743:1004,616:496:615:282:915:280:917:494,-0.14574812670843734,-0.0001388310426210038:-1.2912675274191305:-0.0001388310426210038
1658.0,27.679465776293824,0.0009593935829033296,777:897,767:1006,616:496:615:282:915:280:917:494,-0.09148701687150786,-0.0001388310426210038:-1.2496182146327914:-0.0001388310426210038
1659.0,27.696160267111853,0.0009593935829033296,794:898,790:1008,616:495:616:282:917:282:917:495,-0.036347621019020664,-0.0001388310426210038:-1.1663195890601135:-0.0001388310426210038
1660.0,27.712854757929883,0.0009593935829033296,812:898,813:1007,616:496:615:282:915:280:917:494,0.009174054545109998,-0.0001388310426210038:-1.1663195890601135:-0.0001388310426210038
1661.0,27.729549248747915,0.0009593935829033296,830:897,837:1006,616:497:614:283:915:280:918:494,0.06413211500143158,-0.0001388310426210038:-1.1663195890601135:-0.0001388310426210038
1662.0,27.746243739565944,0.0009593935829033296,847:895,860:1004,616:497:614:283:915:280:918:494,0.11870533714317706,-0.0001388310426210038:-1.0413716507010964:-0.0001388310426210038
1663.0,27.762938230383973,0.0009593935829033296,863:892,883:1000,616:497:614:283:915:280:918:494,0.18311081726248413,-0.0001388310426210038:-0.9580730251284184:-0.0001388310426210038
1664.0,27.779632721202002,0.0009593935829033296,878:889,902:996,616:497:614:283:915:280:918:494,0.22064718266034367,-0.0001388310426210038:-0.9164237123420794:-0.0001388310426210038
